ConRatio,Clauses,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,OtherCnt,ElimVars,EncodeWeightSumK,Star_Time_CPU,Star_Time_Wall,Time,Name
0.155825267,1150943,179346,105029,0,44,0,0,0,0,58.48,58.48,57.85,7efdf72de31fa82aeceb7acbc29a59bf-vlsat2_113_1150
0.15855573,1274,202,26,0,11,0,0,0,0,0.05,0.11,0.02,0c945ea640ceb4c2f80463f7930ccb89-bart19.shuffled
0.158679784,18906,3000,1397,0,12,0,0,0,0,0.53,0.38,0.29,2f410eb822183388f75d966463293f60-qwh.40.528.shuffled-as.sat03-1652
0.159566327,7840,1251,48,0,64,0,0,0,0,0.1,0.2,0.11,10b246af85ac9f0a525e5d50fab31d2a-satellite3_v01a.shuffled-as.sat05-4056
0.162950257,1166,190,25,0,11,0,0,0,0,0.05,0.11,0.02,68fb9e8640946901d3957dc0499bfc4d-bart17.shuffled
0.16322314,484,79,15,0,8,0,0,0,0,0.05,0.09,0.01,d35caf50ac810de6ae2693995894a629-battleship-8-15-sat
0.164230101,17853,2932,120,0,65,0,0,0,0,0.49,0.45,0.35,701fcca512472c9978327f0436e4d49f-satellite3_ks99i.renamed-as.sat05-3984
0.16635514,1070,178,24,0,11,0,0,0,0,0.05,0.1,0.01,1ac3aaccb392d349f2982f2bda21fb5a-bart15.shuffled
0.166666667,936,156,12,0,12,0,0,0,0,0.05,0.1,0.01,90fda6e7338d52aeb796636fde412daf-battleship-12-12-unsat
0.1669036,26027,4344,2059,0,11,0,0,0,0,0.44,0.52,0.41,05ed840c0a907e88e475c931f40fab83-bqwh.50.750.shuffled-as.sat05-434
0.16755603,937,157,12,0,12,0,0,0,0,0.05,0.1,0.01,3aef3d8d02941ba7ddb18adc128259ae-php12e12
0.173644835,7619,1323,61,0,49,0,0,0,0,0.09,0.25,0.16,3c78c658a543ff4108f88ade5698cd59-satellite1_ks99i.renamed-as.sat05-3982
0.175757576,990,174,24,0,10,0,0,0,0,0.05,0.1,0.01,932d18594f1d0b3ee5c67b67745e55f7-bart16.shuffled
0.176383973,5104398,900334,55114,0,473,0,0,0,0,1344.5,1344.63,1342.02,70dc3f80b9e937dd5db516b19615b6ec-barman-pfile10-040.sas.cr.17
0.177628294,7373206,1309690,74231,0,473,0,0,0,0,1364.64,1364.88,1360.96,06166a0dd78f45c213add974a6711dfe-barman-pfile10-038.sas.cr.25
0.179747977,8513036,1530201,92093,0,443,0,0,0,0,1374.66,1374.82,1370.26,4a423d08d748970f1d6b965a8f4c7a61-barman-pfile09-036.sas.cr.33
0.180104289,6238802,1123635,64083,0,473,0,0,0,0,1355.8,1355.93,1352.51,38aa1b58565a7b48d7a71cc926a947b0-barman-pfile10-040.sas.cr.21
0.180110497,905,163,23,0,10,0,0,0,0,0.06,0.1,0.01,ee3fbb674da506cf676adfff15ed7c3f-bart14.shuffled
0.181818182,726,132,11,0,11,0,0,0,0,0.05,0.1,0.01,23d7a7af88d26be6fcbe7e139271bdc0-battleship-11-11-unsat
0.185285798,454622,84235,58353,0,11,0,0,0,0,16.06,16.07,15.73,f990b2cf7ffcbfa8895527f524a340bf-g250.shuffled
0.185365854,820,152,22,0,10,0,0,0,0,0.05,0.1,0.01,452e25912539651a054def8e32cd4888-bart12.shuffled
0.185819209,17700,3289,85,0,65,0,0,0,0,0.14,0.4,0.27,2a84c7af7db5cc805e1caa02a0178113-satellite3_v01i.shuffled-as.sat05-4057
0.190747061,15822,3018,1424,0,10,0,0,0,0,0.14,0.35,0.26,19751d30322bca91858b2df1b29d04ca-bqwh.40.1.520.shuffled-as.sat05-432
0.192546584,322,62,13,0,7,0,0,0,0,0.04,0.09,0,ce636f1b8af96c134a2911efd63b7f14-battleship-7-13-sat
0.194993412,759,148,22,0,9,0,0,0,0,0.05,0.1,0.01,487ac9b1a77b8902fbd5a943130dd926-bart13.shuffled
0.198379333,5487618,1088630,68716,0,385,0,0,0,0,1352.01,1352.28,1349.18,55d6ee7178934d1940318ef5c2011107-barman-pfile08-030.sas.cr.27
0.2,550,110,10,0,10,0,0,0,0,0.05,0.12,0.01,58e73745a4af8955a05855fb416bc1a7-battleship-10-10-unsat
0.200271924,14710,2946,1359,0,9,0,0,0,0,0.13,0.36,0.26,74b3e623f7c3a6b4a455a690cd95a3ba-bqwh.40.reg.520.sat05-433.reshuffled-07
0.201754386,684,138,21,0,9,0,0,0,0,0.05,0.1,0.01,32d0cc6432166c097aa5e41628129784-bart11.shuffled
0.201886041,7529,1520,47,0,49,0,0,0,0,0.1,0.21,0.11,4e72215653dcb2b6b1266217b55c029d-satellite1_v01i.shuffled-as.sat05-4053
0.202657807,301,61,12,0,7,0,0,0,0,0.05,0.09,0,57d991a3a137fe0d2838d57e631a0d13-battleship-7-12-unsat
0.203381443,12125,2466,1120,0,10,0,0,0,0,0.12,0.31,0.21,c58f77d98b00326cf655c00047331a18-bqwh.36.4.432.shuffled-as.sat03-1644
0.204916495,10658,2184,961,0,10,0,0,0,0,0.12,0.28,0.19,18206ac7c3066f7d7f5eb614ede7ea96-qwh.35.405.shuffled-as.sat03-1651
0.209548974,27249,5710,216,0,68,0,0,0,0,0.67,0.55,0.44,97a4610d41d4221a31cdb2dc684c6b08-satellite2_v01i.shuffled-as.sat05-4055
0.210353149,248620,52298,31304,0,14,0,0,0,0,7.77,7.84,7.6,3de6254158ab7d91cb75256fd84c2f89-school1.col.14
0.211070368,780498,164740,1300,0,217,0,0,0,0,76.83,76.82,76.29,6bc6405bb23095b38f30e67318f717e6-sokoban-p09.sas.cr.25
0.214645091,681935,146374,2214,0,100,0,0,0,0,12.34,12.41,11.94,fd92521bd2148c3bd769a64c28caac3c-em_12_2_4_exp
0.21587528,49070,10593,6485,0,27,0,0,0,0,1.56,1.27,1.15,5c29ccca91235475f762f4b106f804f2-SGI_30_60_20_50_3-dir.shuffled-as.sat03-114
0.220492397,11048,2436,1098,0,9,0,0,0,0,0.12,0.29,0.19,42772d927856e5e092710040a25731f2-bqwh.36.2.432.shuffled-as.sat03-1643
0.221428571,560,124,20,0,8,0,0,0,0,0.05,0.1,0.01,77b18f227ee94d32a489a552abd8ee6b-bart10.shuffled
0.223781807,77656,17378,10353,0,26,0,0,0,0,2.08,2.14,2.01,2de2fae0ba0682cdde41af2216550302-SGI_30_60_28_50_8-dir.shuffled-as.sat03-128
0.22504049,72858,16396,9853,0,27,0,0,0,0,2.38,1.99,1.83,51a1a0c6a1230845d08325fd39dd22b3-SGI_30_60_30_30_2-dir.shuffled-as.sat03-132
0.226054982,45688,10328,6082,0,23,0,0,0,0,1.44,1.19,1.07,6f4df706246d29bf38adadd274fadab3-SGI_30_60_19_60_6-dir.shuffled-as.sat03-112
0.22710028,190308,43219,25039,0,14,0,0,0,0,5.83,5.82,5.61,36fd6d5704c8e5d60c91c53d60597365-school1_nsh.col.14
0.227550283,80246,18260,10876,0,26,0,0,0,0,2.6,2.22,2.07,7b51d6655ec42d470f65bc9c1f39e018-SGI_30_60_30_40_6-dir.shuffled-as.sat03-134
0.228319487,27444,6266,344,0,67,0,0,0,0,0.89,0.75,0.64,94f86656c930b9ffc7b741169eabfb01-depots3_ks99i.renamed-as.sat05-3945
0.229095885,63576,14565,8470,0,30,0,0,0,0,2.05,1.7,1.58,0acb650946685281a796dcada88f8cfd-SGI_30_60_25_40_2-dir.shuffled-as.sat03-120
0.229318175,67378,15451,8953,0,29,0,0,0,0,2.25,1.84,1.7,cd9ef241fe64cbc04d375100ef4f8296-SGI_30_70_26_50_3-dir.shuffled-as.sat03-165
0.229850491,70163,16127,10152,0,10,0,0,0,0,2.24,1.82,1.7,7953ba88bdbe01cf541a87936da7138a-g125.shuffled
0.230260666,29041,6687,586,0,51,0,0,0,0,1.15,0.93,0.83,5f3042793127010ea9f496a8f40ab8a0-ferry10_ks99a.renamed-as.sat05-3992
0.230878611,66810,15425,8840,0,30,0,0,0,0,2.15,1.83,1.69,8a6e8365555580ed3e0ccea9998b5fa6-SGI_30_70_26_40_6-dir.shuffled-as.sat03-163
0.23096287,9534,2202,1009,0,9,0,0,0,0,0.11,0.26,0.16,a06e32f14a4e0bca8b96826c2377b22b-bqwh.33.381.shuffled-as.sat03-1642
0.232785323,58758,13678,7948,0,30,0,0,0,0,1.93,1.59,1.46,0041f01bcd7d0d1f9541cea6da79ad57-SGI_30_60_24_40_2-dir.shuffled-as.sat03-118
0.233635774,3086,721,16,0,49,0,0,0,0,0.06,0.14,0.05,57f34c7f226121206e07b7219879838d-satellite1_v01a.shuffled-as.sat05-4052
0.234431715,70528,16534,9452,0,30,0,0,0,0,2.34,1.93,1.8,d97295d7dc6ccbb6909cae267a2dac73-SGI_30_60_28_40_7-dir.shuffled-as.sat03-126
0.234993409,68270,16043,8993,0,26,0,0,0,0,2.24,1.84,1.71,01966a0fc52b2200a13f5f835275a919-SGI_30_70_27_50_3-dir.shuffled-as.sat03-169
0.235347549,67156,15805,9044,0,30,0,0,0,0,2.15,1.81,1.68,c5228787ee24d25f8439cbd5348ac855-SGI_30_60_28_40_10-dir.shuffled-as.sat03-122
0.235917387,55778,13159,7535,0,27,0,0,0,0,1.76,1.49,1.37,ca3cf0bdc9f9a7d5f9024c8df7e04756-SGI_30_60_23_50_8-dir.shuffled-as.sat03-116
0.236209423,64138,15150,8650,0,30,0,0,0,0,2.05,1.72,1.59,6d7c0deeffe06978367a90a10f608d59-SGI_30_60_28_30_1-dir.shuffled-as.sat05-438
0.236652047,76154,18022,10219,0,30,0,0,0,0,2.54,2.13,1.99,4f153bf7eb3a0a3c4bc7da7208401090-SGI_30_70_30_40_3-dir.shuffled-as.sat03-181
0.239504273,4937390,1182526,76168,0,305,0,0,0,0,1356.6,1357.05,1353.91,08469bbccc41da0c124d69c61ce7dc58-barman-pfile07-027.sas.cr.37
0.241344642,54706,13203,7258,0,30,0,0,0,0,1.76,1.48,1.35,7ded5a1993e1fc6df9d0e3623bc64d1e-SGI_30_70_23_50_1-dir.shuffled-as.sat03-156
0.243396604,69964,17029,9265,0,29,0,0,0,0,2.3,1.94,1.81,d412809f71b81b46d60d35dc8fac9134-SGI_30_60_29_30_6-dir.shuffled-as.sat03-130
0.244568528,59100,14454,7922,0,29,0,0,0,0,1.94,1.61,1.49,f4a3d7e02d31850029f882aadcebf258-SGI_30_70_25_50_7-dir.shuffled-as.sat03-161
0.246203235,80990,19940,10949,0,30,0,0,0,0,2.75,2.31,2.17,bf730ee9bbeb793bc8cc5accb0d7c72c-SGI_30_70_30_50_10-dir.shuffled-as.sat03-183
0.248855434,71206,17720,9650,0,24,0,0,0,0,2.38,2.01,1.86,069f7d519e820f6b879f880703907bb3-SGI_30_60_28_40_2-dir.shuffled-as.sat03-124-sc2002
0.25,672,168,56,0,5,0,0,0,0,0.05,0.1,0.01,00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8
0.25,552,138,46,0,5,0,0,0,0,0.05,0.1,0.01,05f5567936f582edc0d3ea9903f540bc-sgen1-sat-230-100
0.25,576,144,48,0,5,0,0,0,0,0.05,0.1,0.01,17eaed68dbdd4c7458eead7ae07364c4-sgen3-n240-s78945233-sat
0.25,624,156,52,0,5,0,0,0,0,0.05,0.1,0.01,328da7966b09b2f6e99c93c4e877fbff-sgen3-n260-s62321009-sat
0.25,432,108,36,0,5,0,0,0,0,0.05,0.09,0.01,41f4cb4992a481c9d43e2e1a4e2349ac-sgen1-sat-180-100
0.25,600,150,50,0,5,0,0,0,0,0.05,0.1,0.01,4c42377dc3f15465757cb69fb69ca404-sgen4-sat-250-8
0.25,528,132,44,0,5,0,0,0,0,0.05,0.1,0.01,51aaef9425e5ddfbe6313d01b17ff7f0-sgen6-1320-5-1
0.25,648,162,54,0,5,0,0,0,0,0.05,0.1,0.01,5c0b9c890caf6ee742f7c878b1b3b065-sgen1-sat-270-100
0.25,384,96,32,0,5,0,0,0,0,0.05,0.09,0.01,6b25002cab729db26fb2ee71ceed2efd-sgen6-960-5-1
0.25,336,84,28,0,5,0,0,0,0,0.04,0.09,0,7e3617b2007c1a6d15095840cf96ddd5-sgen6-840-5-1
0.25,480,120,40,0,5,0,0,0,0,0.05,0.09,0.01,8edd9fb9f977153a03811c072efafbb6-sgen6-1200-5-1
0.25,240,60,20,0,5,0,0,0,0,0.04,0.09,0,c12d5e3213fbe4071aa8a64618c67445-sgen1-sat-100-100
0.25,288,72,24,0,5,0,0,0,0,0.05,0.1,0,c31f64e36934747378efbea57f27b8ef-sgen1-sat-120-100
0.25,696,174,58,0,5,0,0,0,0,0.05,0.1,0.01,c4f2774e12156450b8fe8d29fabc701f-sgen1-sat-290-100
0.25,720,180,60,0,5,0,0,0,0,0.05,0.1,0.01,d02ad7c7443a5e80ad5a87330093b892-sgen3-n300-s12830984-sat
0.250133171,384843,96262,1540,0,81,0,0,0,0,6.7,6.74,6.42,eeb21ce83dc636bfe80b7b653ca5334c-em_11_3_4_exp
0.250145453,3086912,772177,1169,0,64,0,0,0,0,819.15,819.25,817.31,217ecdc44b66b8f0330e80df7f7acabe-sgp_9-8-8.sat05-2674.reshuffled-07
0.250190985,75922,18995,9881,0,29,0,0,0,0,2.52,2.17,2.02,08f2462515d5c1ffd0881dd5801f54bd-SGI_30_70_28_60_5-dir.shuffled-as.sat03-177
0.253259849,57518,14567,7727,0,24,0,0,0,0,1.93,1.59,1.46,cf5cb637eb7138ad665cdf9269239d83-SGI_30_70_23_60_1-dir.shuffled-as.sat03-158
0.253923692,45238,11487,6206,0,27,0,0,0,0,1.47,1.2,1.08,5b1c4350d227fb2d130b025288fe9ec3-srhd-sgi-m27-q255-n25-p30-s39712998
0.254383589,81212,20659,10601,0,25,0,0,0,0,2.83,2.35,2.21,4dde0c9c5dc0c2b44d750d22c618a6a9-SGI_30_70_28_60_1-dir.shuffled-as.sat03-175
0.254768289,79064,20143,1497,0,37,0,0,0,0,1.72,1.77,1.62,37d51818a1e24d2659c8a94a72da386b-GracefulGraph-K04-P04_c18
0.254904478,38944,9927,5381,0,28,0,0,0,0,1.21,1.01,0.9,d0364ea3e1680c6da7e982e6b0264af6-new-difficult-26-243-24-70
0.256416164,416682,106844,48213,0,25,0,0,0,0,18.49,18.48,18.03,c4d939b4c848c3a857bd576d627fce94-le450_25c.col.25
0.257425743,404,104,49,0,5,0,0,0,0,0.05,0.09,0.01,69e2da9381c6547152b38b1cf1033ae7-hgen8-n260-02-S1396509323.shuffled-as.sat05-481
0.257425743,404,104,49,0,5,0,0,0,0,0.05,0.09,0.01,7a32fd2a92ecd9b8253f7596b4514a8c-hgen8-n260-02-S1396509323.shuffled-as.sat03-886
0.257442117,25396,6538,3335,0,24,0,0,0,0,0.82,0.64,0.54,bb844a5223dc8aba071e71f152cd43f9-new-difficult-23-189-21-75
0.258130081,492,127,60,0,5,0,0,0,0,0.04,0.1,0.01,77130c1a328111484093506d84bff825-hgen8-n320-02-S1127428711.sat05-484.reshuffled-07
0.258458819,65612,16958,8772,0,25,0,0,0,0,2.33,1.92,1.79,4b52babff4fc7a1682ba5b2ce089e689-SGI_30_70_26_60_1-dir.shuffled-as.sat03-167
0.259532396,80410,20869,10457,0,30,0,0,0,0,2.3,2.34,2.19,116ec46e0e46aa01f5234ab402cd90d2-SGI_30_70_30_60_2-dir.shuffled-as.sat03-185
0.260934742,71378,18625,9176,0,29,0,0,0,0,2.36,2,1.86,b3c25d811746558ba533739a12f21180-SGI_30_50_30_20_3-dir.shuffled-as.sat05-440
0.261023003,69990,18269,8934,0,30,0,0,0,0,2.37,1.99,1.82,1d4daeeddbdeb9ad48c15e96469d1a3f-SGI_30_50_30_20_1-dir.shuffled-as.sat05-439
0.261758691,489,128,61,0,5,0,0,0,0,0.05,0.1,0.01,1ceaa7ab8e959e87cf46811a47c48451-hgen8-n320-03-S1572374531.sat05-485.reshuffled-07
0.262106222,30728,8054,4404,0,24,0,0,0,0,0.96,0.78,0.67,d0d4b2ce94bf0054455a03a1a1d6bad8-new-difficult-24-193-22-70
0.262497029,75738,19881,8487,0,53,0,0,0,0,1.92,1.95,1.8,06385be5ecfc7df22b2c956093cef85f-depots3_v01a.renamed-as.sat05-3950
0.262734231,15156,3982,1621,0,23,0,0,0,0,0.14,0.38,0.28,08a68ba9d062c0856f1bc9cce7907b11-sgi-difficult4
0.262998216,405748,106711,60512,0,47,0,0,0,0,17.21,17.14,16.78,45a61c9b31668afc18cb4d0dbc8709ba-srhd-sgi-m47-q742.5-n45-p30-s17570390
0.263157895,399,105,49,0,5,0,0,0,0,0.05,0.09,0.01,7199fad8a1e63c9e5c8a39298d529348-hgen8-n260-03-S722413478.shuffled-as.sat03-887
0.2642797,45134,11928,5875,0,26,0,0,0,0,1.51,1.24,1.12,4fc1fbcdab296aec357e4bc4509577a2-SGI_30_70_19_80_8-dir.shuffled-as.sat03-142
0.264379042,46074,12181,6274,0,23,0,0,0,0,1.48,1.27,1.15,1e35d939af7897ca53f87757754adec9-SGI_30_70_20_60_10-dir.shuffled-as.sat03-144
0.264810494,166723,44150,23335,0,37,0,0,0,0,5.6,5.6,5.4,ae9522ea003ea9f75891b2d37a5e264b-srhd-sgi-m37-q446.25-n35-p30-s33692332
0.265432099,486,129,62,0,5,0,0,0,0,0.05,0.09,0.01,41172e9ee23cd44f88df05ccc00f3c2f-hgen8-n320-01-S1432474240.sat05-483.reshuffled-07
0.265432099,486,129,62,0,5,0,0,0,0,0.15,0.1,0.01,67705f2333d34fe2590cade7def8e39c-hgen8-n320-01-S1432474240.shuffled-as.sat03-890
0.265432099,486,129,62,0,5,0,0,0,0,0.05,0.09,0.01,d5d56ebc19ffe2b045ab70c1b58a62d9-hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841
0.265593427,1163952,309138,181166,0,60,0,0,0,0,73.11,73.13,72.16,1419e4ee2ad74d456f94797c307dfe4b-srhd-sgi-m62-q1327.5-n60-p30-s52708253
0.26624387,50773,13518,6978,0,24,0,0,0,0,1.64,1.38,1.26,43ab89a80621cd13eb8ff63018876fad-srhd-sgi-m27-q225-n25-p30-s70617701
0.266445328,54818,14606,7178,0,21,0,0,0,0,1.78,1.54,1.41,3eba104ff274aa7b0e13dafc2f7418ed-SGI_30_70_23_60_5-dir.shuffled-as.sat03-160
0.268090656,28371,7606,412,0,51,0,0,0,0,1.27,1.1,0.99,0a7555a2a68abdd45b80a8db1a919a6a-ferry10_v01a.renamed-as.sat05-3993
0.268141557,49224,13199,6641,0,25,0,0,0,0,1.69,1.39,1.27,909c25031918840cadf93f367b1c884b-SGI_30_70_21_60_7-dir.shuffled-as.sat03-150
0.268542199,391,105,52,0,5,0,0,0,0,0.05,0.09,0.01,2db24587fa4da8d6bf3b55c9ff6c10a4-hgen8-n260-01-S1597732451.shuffled-as.sat05-480
0.270441942,409171,110657,61678,0,45,0,0,0,0,17.16,17.17,16.79,2b800b372ae6d7746cd5a967d1d16307-srhd-sgi-m47-q742.5-n45-p15-s28972035
0.271544884,28986,7871,3020,0,28,0,0,0,0,0.91,0.7,0.59,27d45205f506344ebbde9181f7250ab9-sgi-difficult7
0.272611238,129272,35241,18253,0,30,0,0,0,0,4.18,4.16,3.97,ca127e9c9bb2ce0831d115fad4f1a776-srhd-sgi-m37-q446.25-n35-p15-s25120921
0.273233416,272291,74399,40260,0,39,0,0,0,0,10.41,10.42,10.15,27b42edd231cb71988feaf904ee09793-srhd-sgi-m42-q585-n40-p15-s54275047
0.275446866,21427,5902,553,0,46,0,0,0,0,0.88,0.8,0.68,53f7ea54008d7f0496e8f8d8f906bea7-ferry9_ks99a.renamed-as.sat05-4008
0.275988766,4223777,1165715,623566,0,271,0,0,0,0,436.28,436.55,433.11,0d4b99f6d05c9e993ea8655d355fa3b3-vlsat2_112_4223
0.276021877,93431,25789,13360,0,32,0,0,0,0,2.75,2.79,2.63,cbe9a57e080e13d56c366271b3031cd3-srhd-sgi-m32-q326.25-n30-p30-s48700942
0.276061033,233970,64590,32321,0,15,0,0,0,0,8.17,8.21,7.94,e18db1d5c3d18de101608b13605303c2-le450_15c.col.15
0.276536878,14819,4098,232,0,41,0,0,0,0,0.13,0.39,0.29,0d469f1798ea769cf279c9ae32fda704-ferry8_v01a.shuffled-as.sat05-4073
0.277576632,73468,20393,9278,0,28,0,0,0,0,2.54,2.15,2,f7c410dd8317053fb1cfe93beb092d34-SGI_30_70_28_50_1-dir.shuffled-as.sat03-173
0.278214871,566749,157678,85451,0,45,0,0,0,0,27.79,27.73,27.23,2f2bb4cdd04d3aa32f37f1c28a0b8bd5-srhd-sgi-m52-q918.75-n50-p15-s98191766
0.278460509,74700,20801,9458,0,24,0,0,0,0,2.59,2.19,2.05,ee50b4cc7f65b76017942eb8c865cad0-SGI_30_70_27_60_5-dir.shuffled-as.sat03-171
0.279031145,46364,12937,6000,0,29,0,0,0,0,1.5,1.29,1.17,45f88cbc05e016365482b88a01a803c1-SGI_30_70_20_70_5-dir.shuffled-as.sat03-148
0.27957279,1120760,313334,174404,0,52,0,0,0,0,70.87,70.88,69.95,42a8e6f6bd74402cc376ae6ac2a31ff4-srhd-sgi-m62-q1327.5-n60-p15-s1351253
0.279783478,1112496,311258,742,0,49,0,0,0,0,379.09,379.33,378.24,72ec79f110559ac053a0a38fe99ccacc-sgp_7-7-7.shuffled-as.sat05-2672
0.280571018,22276,6250,2909,0,21,0,0,0,0,0.71,0.58,0.47,d9406a5b26acf42dad42a4bb0a56e24b-new-difficult-22-173-20-80
0.281202158,67279,18919,9430,0,30,0,0,0,0,2.23,1.92,1.78,29b0174c99904890fbbbd3470e1040ee-srhd-sgi-m32-q326.25-n30-p15-s44266159
0.282007067,70750,19952,9131,0,30,0,0,0,0,2.49,2.08,1.93,902ed2103c7c768e49f7b5e1455d506f-SGI_30_70_26_60_3-dir.shuffled-as.sat03-3
0.282263557,46988,13263,6112,0,26,0,0,0,0,1.56,1.32,1.2,9cf87c9798f4ffe885f2de05503d28fc-SGI_30_70_20_70_1-dir.shuffled-as.sat03-146
0.282436813,582679,164570,84305,0,50,0,0,0,0,29.13,29.15,28.55,90e4f5f7c2ba1d2a5c25bd09e2f157df-srhd-sgi-m52-q918.75-n50-p30-s52376212
0.283435001,253275,71787,36284,0,40,0,0,0,0,9.88,9.89,9.61,8ccb08fb6fa159e268c5c7a3c619d2cb-srhd-sgi-m42-q585-n40-p30-s19690873
0.284087876,809232,229893,67663,0,23,0,0,0,0,62.45,62.46,61.77,0d7f17f04ed073a8ea39e72783186cdb-49-132779
0.284462113,20878,5939,251,0,46,0,0,0,0,1.06,0.91,0.8,20591b26327456307f9df4a314566d9b-ferry9_v01a.renamed-as.sat05-4009
0.28519205,816818,232950,68872,0,23,0,0,0,0,63.3,63.3,62.62,b4457e1a0929d236a86db88d22e5a31c-53-131220
0.285367238,815861,232820,68543,0,23,0,0,0,0,63.39,63.38,62.69,b0384906155607b261b2fb070399ee2e-53-131174
0.285730381,35502,10144,4699,0,26,0,0,0,0,1.2,0.99,0.87,dd2d4d0509587ba9729b7c2f192a1319-SGI_30_70_16_90_5-dir.shuffled-as.sat03-138
0.285977821,799027,228504,66754,0,23,0,0,0,0,60.95,60.99,60.31,34323d942ba720695022bb1251190a01-53-129696
0.28604619,802297,229494,66999,0,23,0,1,1,0,61.61,61.65,60.97,e2d2b011b0805782df6adba648db92e8-59-129706
0.28640835,799432,228964,66105,0,23,0,0,0,0,61.3,61.26,60.6,a2ca167a8fdbf165f40b5d6dee94b040-58-134003
0.286455332,803497,230166,67624,0,23,0,0,0,0,61.7,61.67,61.01,eea33de69db92b57462278f766c19787-60-129673
0.286612516,820184,235075,68984,0,23,0,1,1,0,63.9,63.94,63.23,0ff0fc8ef80d32742d38231869d5d244-59-131147
0.286654951,863219,247446,73906,0,23,0,0,0,0,68.8,68.78,68.07,c7c22d99715da67f568629dda7d898eb-49-133485
0.287242546,839423,241118,71556,0,23,0,0,0,0,65.53,65.53,64.84,8d04ddb02298c335394dc78b177bb0e4-53-131674
0.287288165,827709,237791,70214,0,23,0,0,0,0,64.54,64.54,63.87,b71310d81f17312ecd887797456b0fb7-49-133045
0.288694154,26703,7709,2938,0,23,0,0,0,0,0.78,0.65,0.54,a45d7a611305683a8db8c385ac7cee31-vlsat2_11_26
0.289231912,834735,241432,70830,0,23,0,0,0,0,65.34,65.7,64.7,0241f35c5752768d2b0580533d143a14-53-131587
0.289993555,71374,20698,9051,0,29,0,0,0,0,2.48,2.1,1.95,0533a1506eb61460bee3917f61ca4c49-SGI_30_80_29_60_7-dir.shuffled-as.sat03-217
0.29151448,42437,12371,4699,0,46,0,0,0,0,2.3,2.06,1.92,267af66281a78674c63e3b745b1ece66-driverlog8_ks99i.shuffled-as.sat05-4025
0.291523988,56654,16516,7279,0,26,0,0,0,0,1.94,1.65,1.51,3598c10125496ad7218852effc5c711f-SGI_30_70_22_70_7-dir.shuffled-as.sat03-154
0.291629047,31012,9044,3442,0,45,0,0,0,0,1.11,0.88,0.77,291b081205da454fde95a69f36d3a54a-driverlog8_v01a.shuffled-as.sat05-4037
0.29312089,35586,10431,4873,0,23,0,0,0,0,1.34,1.05,0.88,c94d259862484271c82e85763b4d6f98-srhd-sgi-m27-q225-n25-p15-s58217873
0.294075537,40510,11913,5163,0,24,0,0,0,0,1.39,1.15,1.03,7fc117c1ce7ec6ebf3a770f382a5a29a-SGI_30_70_18_80_10-dir.shuffled-as.sat03-140
0.295554482,198762,58745,10371,0,25,0,0,0,0,7.24,7.26,7.03,1a3bef9e03bab1ed4e9e34506d72a451-le450_25b.col.25
0.29664723,12348,3663,340,0,64,0,0,0,0,0.5,0.36,0.21,7437762a1b3016db108a632a512e2264-satellite2_v01a.renamed-as.sat05-3987
0.297573342,68242,20307,8578,0,28,0,0,0,0,2.4,2.02,1.87,58da60c71915d1d158ed176c9b9c25fa-SGI_30_50_30_20_5-dir.shuffled-as.sat05-441
0.299895575,414651,124352,2902,0,81,0,0,0,0,11.21,11.19,10.81,200023103e35069382ed4b62bf1ac984-em_11_3_4_all
0.300538048,32525,9775,1198,0,48,0,0,0,0,1.83,1.63,1.51,578f9377bfbfcc6ea3a18eb630667956-ferry8_ks99i.renamed-as.sat05-4005
0.302986711,84809,25696,11894,0,30,0,0,0,0,2.56,2.59,2.43,118415e2696075a8a1c5720c1838f1a7-srhd-sgi-m32-q369.75-n30-p30-s25693430
0.303167421,10387,3149,417,0,36,0,0,0,0,0.6,0.5,0.41,54f114bb254f6f886b82f05882926308-ferry7_ks99a.shuffled-as.sat05-4067
0.303943444,212885,64705,29242,0,42,0,0,0,0,7.82,7.85,7.6,f0cf3617e70dba17cded17eba156af5b-srhd-sgi-m42-q663-n40-p30-s67876261
0.304467198,48442,14749,6249,0,28,0,0,0,0,1.57,1.33,1.21,04283728b84c4b0ff6cb44ca4bc4ab65-new-difficult-28-302-26-75
0.304650145,1827900,556870,730,0,60,0,0,0,0,511.08,511.16,509.76,14d50d670d9ce9f8f4d7bf3b684059b2-sgp_6-6-10.shuffled-as.sat05-2670
0.304962504,198690,60593,11180,0,25,0,0,0,0,7.45,7.5,7.18,70a6ecc229f6664d3dc2419c6f2dfdd8-le450_25a.col.25
0.305505391,148400,45337,19995,0,36,0,0,0,0,5.08,5.11,4.9,34edff0f4d455460d76e25fc7646783f-srhd-sgi-m37-q505.75-n35-p30-s59841049
0.306215107,29734,9105,3822,0,25,0,0,0,0,0.93,0.79,0.67,0cbe117e0149223a332679d6c206273e-srhd-sgi-m27-q255-n25-p15-s2076598
0.307485932,114802,35300,9056,0,15,0,0,0,0,3.55,3.55,3.38,f004b5183cd9da8c2120ce62b15d9679-le450_15a.col.15
0.307544274,43649,13424,8705,0,19,0,0,0,0,1.57,1.31,1.19,7aa2ce107a9dbeaa2c9761354dbe70d7-rbsat-v760c43649g7
